product_code,name,slug,url,parent_category,category,price_min_diamond,price_min_titanium,price_max,processing_time_days_from,processing_time_days_to,fulfil_location_codes,suppliers,option_labels,variant_combinations,image_count
AHD,DTG | Unisex Hoodie | Gildan 18500,dtg-unisex-hoodie-gildan-18500-ahd,https://printway.io/product/dtg-unisex-hoodie-gildan-18500-ahd,Men's Clothing,Hoodies,17.49,17.99,36,3,5,EU|GB|AU|US,Gear Launch|Gearment|Print Clever|Print&Logistic|Swift POD|The Print Bar,Color|Size|Style,3456,8
ZHUK,DTG | Zip Hoodie | AWDis JH050,dtg-zip-hoodie-awdis-jh050-zhuk,https://printway.io/product/dtg-zip-hoodie-awdis-jh050-zhuk,Men's Clothing,Hoodies,25.24,25.74,34.56,3,5,EU|GB,Print Clever|Print&Logistic,Color|Size|Style,240,8
EMBH,Embroidered Hoodie,embroidered-hoodie-embh,https://printway.io/product/embroidered-hoodie-embh,Men's Clothing,Hoodies,14.75,15.25,18.75,3,5,VN,Đại Phát Embroidery,Color|Size|Style,1680,15
LKJK,AOP Baseball Jacket,aop-baseball-jacket-lkjk,https://printway.io/product/aop-baseball-jacket-lkjk,Men's Clothing,Jackets & Coats,31.8,32.8,32.8,3,5,CN,Coco|PG Prints,Size,9,7
BBJ,AOP Bomber Jacket,aop-bomber-jacket-bbj,https://printway.io/product/aop-bomber-jacket-bbj,Men's Clothing,Jackets & Coats,39.5,40.5,40.5,3,5,CN,Coco,Size,10,6
DFC,AOP Down-filled Coat,aop-down-filled-coat-dfc,https://printway.io/product/aop-down-filled-coat-dfc,Men's Clothing,Jackets & Coats,35,36,38,3,5,CN,Coco|Relaxlines,Size|Style,16,5
ZLKJK,AOP Zipped Baseball Jacket,aop-zipped-baseball-jacket-zlkjk,https://printway.io/product/aop-zipped-baseball-jacket-zlkjk,Men's Clothing,Jackets & Coats,29.8,30.8,30.8,3,5,CN,Coco,Size,8,7
MLJT,Men's Leather Jacket,mens-leather-jacket-mljt,https://printway.io/product/mens-leather-jacket-mljt,Men's Clothing,Jackets & Coats,41.24,41.74,41.74,5,7,CN,Relaxlines,Color|Size,16,11
PMLS,DTG | Premium Long Sleeve | Bella + Canvas 3501,dtg-premium-long-sleeve-bella-canvas-3501-pmls,https://printway.io/product/dtg-premium-long-sleeve-bella-canvas-3501-pmls,Men's Clothing,Long Sleeve T-shirts,13,14,22,3,5,US,Swift POD,Color|Size|Style,336,7
LST,DTG | Unisex Long Sleeve Tee | Gildan 2400,dtg-unisex-long-sleeve-tee-gildan-2400-lst,https://printway.io/product/dtg-unisex-long-sleeve-tee-gildan-2400-lst,Men's Clothing,Long Sleeve T-shirts,13.89,14.39,21.25,3,5,EU|GB|AU|US,Gearment|Print Clever|Print&Logistic|The Print Bar,Color|Size|Style,576,6
PBJWP,All-Over Print Baseball Jersey Without Piping,all-over-print-baseball-jersey-without-piping-pbjwp,https://printway.io/product/all-over-print-baseball-jersey-without-piping-pbjwp,Men's Clothing,Men's Jersey,8.25,9.25,9.25,3,5,VN,Winfinity,Size,9,7
AOPFJ,All-Over Print Football Jersey,all-over-print-football-jersey-aopfj,https://printway.io/product/all-over-print-football-jersey-aopfj,Men's Clothing,Men's Jersey,8.25,8.75,9,3,5,VN,Winfinity,Size,8,8
AOPHJ,All-Over Print Hockey Jersey,all-over-print-hockey-jersey-aophj,https://printway.io/product/all-over-print-hockey-jersey-aophj,Men's Clothing,Men's Jersey,8,8.5,8.75,3,5,VN,Winfinity,Size,8,8
HJWRC,All-Over Print Hockey Jersey with Ribbed Cuffs,all-over-print-hockey-jersey-with-ribbed-cuffs-hjwrc,https://printway.io/product/all-over-print-hockey-jersey-with-ribbed-cuffs-hjwrc,Men's Clothing,Men's Jersey,8.25,8.75,9,3,5,VN,Winfinity,Size,8,7
AOPUBJ,All-Over Print Unisex Baseball Jersey,all-over-print-unisex-baseball-jersey-aopubj,https://printway.io/product/all-over-print-unisex-baseball-jersey-aopubj,Men's Clothing,Men's Jersey,7.95,8.95,9.45,3,5,VN,Winfinity,Size,9,10
PLLS,AOP Polo shirt,aop-polo-shirt-plls,https://printway.io/product/aop-polo-shirt-plls,Men's Clothing,Polo Shirts,18,19,19,3,5,CN,Coco,Size,9,7
PLTSAU,DTG | Polo Shirt | Gildan 64800,dtg-polo-shirt-gildan-64800-pltsau,https://printway.io/product/dtg-polo-shirt-gildan-64800-pltsau,Men's Clothing,Polo Shirts,16.4,17.43,23.61,3,5,AU,Prima,Color|Size,20,7
HFZZMY,AOP Faux Wool Sweater,aop-faux-wool-sweater-hfzzmy,https://printway.io/product/aop-faux-wool-sweater-hfzzmy,Men's Clothing,Sweatshirts,27.3,28.3,28.3,3,5,CN,Coco,Size,8,8
WY,AOP Sweater,aop-sweater-wy,https://printway.io/product/aop-sweater-wy,Men's Clothing,Sweatshirts,20.5,21.5,21.5,3,5,CN,Coco,Size,9,15
AEMBST,Applique Embroidered Sweatshirt,applique-embroidered-sweatshirt-aembst,https://printway.io/product/applique-embroidered-sweatshirt-aembst,Men's Clothing,Sweatshirts,15.5,16.5,17,3,5,VN,Đại Phát Embroidery,Color|Size|Style,3200,14
DTFUSS,DTF | Unisex Sweatshirt | Gildan 18000,dtf-unisex-sweatshirt-gildan-18000-dtfuss,https://printway.io/product/dtf-unisex-sweatshirt-gildan-18000-dtfuss,Men's Clothing,Sweatshirts,11.45,11.75,24.25,2,3,US,Beeful|Flashship|Pentifine|Printik,Color|Size|Style,792,12
USS,DTG | Unisex Sweatshirt | Gildan 18000,dtg-unisex-sweatshirt-gildan-18000-uss,https://printway.io/product/dtg-unisex-sweatshirt-gildan-18000-uss,Men's Clothing,Sweatshirts,15.49,15.79,31.95,3,5,EU|GB|AU|US,Gear Launch|Gearment|Print Clever|Print&Logistic|Swift POD|The Print Bar,Color|Size|Style,3264,8
EMBQZ,Embroidered Quarter-Zip Sweatshirt,embroidered-quarter-zip-sweatshirt-embqz,https://printway.io/product/embroidered-quarter-zip-sweatshirt-embqz,Men's Clothing,Sweatshirts,14.25,14.75,16.75,3,5,VN,Đại Phát Embroidery,Color|Size|Style,1568,13
EMBS,Embroidered Sweatshirt,embroidered-sweatshirt-embs,https://printway.io/product/embroidered-sweatshirt-embs,Men's Clothing,Sweatshirts,13.75,14.25,16.25,3,5,VN,Đại Phát Embroidery,Color|Size|Style,1680,12
BBS,AOP Baseball Shirt,aop-baseball-shirt-bbs,https://printway.io/product/aop-baseball-shirt-bbs,Men's Clothing,T-shirts,18.5,19.5,19.5,3,5,CN,Coco,Size,9,7
HAW,AOP Hawaii Shirt,aop-hawaii-shirt-haw,https://printway.io/product/aop-hawaii-shirt-haw,Men's Clothing,T-shirts,18.5,19.5,19.5,3,5,CN,Coco,Size,9,6
POKS,AOP Pocket Shirt,aop-pocket-shirt-poks,https://printway.io/product/aop-pocket-shirt-poks,Men's Clothing,T-shirts,18.5,19.5,19.5,3,5,CN,Coco,Size,9,6
TX,AOP T-shirt,aop-t-shirt-tx,https://printway.io/product/aop-t-shirt-tx,Men's Clothing,T-shirts,13.5,14.5,14.5,3,5,CN,Coco,Size,9,8
VNE,AOP Unisex V-neck T-Shirt,aop-unisex-v-neck-t-shirt-vne,https://printway.io/product/aop-unisex-v-neck-t-shirt-vne,Men's Clothing,T-shirts,13.5,14.5,14.5,3,5,CN,Coco,Size,7,8
AOPLS,All-Over Print Polo Shirt,all-over-print-polo-shirt-aopls,https://printway.io/product/all-over-print-polo-shirt-aopls,Men's Clothing,T-shirts,7.25,7.75,9.25,3,5,VN,Winfinity,Size,8,10
DTFCTS,DTF | Classic Unisex T-shirt | Gildan 5000,dtf-classic-unisex-t-shirt-gildan-5000-dtfcts,https://printway.io/product/dtf-classic-unisex-t-shirt-gildan-5000-dtfcts,Men's Clothing,T-shirts,5.5,5.8,12.8,2,3,US,Beeful|Flashship|Pentifine|Printik,Color|Size|Style,360,18
FUTS18,DTF | Classic Unisex T-shirt | T1800,dtf-classic-unisex-t-shirt-t1800-futs18,https://printway.io/product/dtf-classic-unisex-t-shirt-t1800-futs18,Men's Clothing,T-shirts,4.55,5.05,8.85,3,5,US,Jo Custom,Color|Size|Style,324,10
FUGHT,DTF | Unisex Garment-Dyed Heavyweight T-Shirt | Comfort Colors 1717,dtf-unisex-garment-dyed-heavyweight-t-shirt-comfort-colors-1717-fught,https://printway.io/product/dtf-unisex-garment-dyed-heavyweight-t-shirt-comfort-colors-1717-fught,Men's Clothing,T-shirts,9.5,9.8,15.55,2,3,US,Flashship|Pentifine|Printik,Color|Size|Style,84,8
FUWTS26,DTF | Unisex Washed T-shirt | T2600,dtf-unisex-washed-t-shirt-t2600-fuwts26,https://printway.io/product/dtf-unisex-washed-t-shirt-t2600-fuwts26,Men's Clothing,T-shirts,6.95,7.45,10.95,3,5,US,Jo Custom,Color|Size|Style,192,9
CTS,DTG | Classic Unisex T-shirt | Gildan 5000,dtg-classic-unisex-t-shirt-gildan-5000-cts,https://printway.io/product/dtg-classic-unisex-t-shirt-gildan-5000-cts,Men's Clothing,T-shirts,7.15,7.45,18.13,3,5,US|EU|GB|AU,Gearment|Print Clever|Print&Logistic|Swift POD|The Print Bar,Color|Size|Style,1224,15
GUTS18,DTG | Classic Unisex T-shirt | T1800,dtg-classic-unisex-t-shirt-t1800-guts18,https://printway.io/product/dtg-classic-unisex-t-shirt-t1800-guts18,Men's Clothing,T-shirts,5.55,6.05,9.85,3,5,US,Jo Custom,Color|Size|Style,324,9
CFT,DTG | Comfort T-shirt | Anvil 980,dtg-comfort-t-shirt-anvil-980-cft,https://printway.io/product/dtg-comfort-t-shirt-anvil-980-cft,Men's Clothing,T-shirts,9.13,9.63,17.63,3,5,US,Swift POD,Color|Size|Style,180,7
MTSUK,DTG | Men T-Shirt | Gildan 64000,dtg-men-t-shirt-gildan-64000-mtsuk,https://printway.io/product/dtg-men-t-shirt-gildan-64000-mtsuk,Men's Clothing,T-shirts,9.89,10.39,17.95,3,5,EU|GB,Print Clever|Print&Logistic,Color|Size|Style,648,8
PMGT,DTG | Premium Guys Tee | Next Level 3600,dtg-premium-guys-tee-next-level-3600-pmgt,https://printway.io/product/dtg-premium-guys-tee-next-level-3600-pmgt,Men's Clothing,T-shirts,9.13,9.63,20.63,3,5,US,Gearment|Swift POD,Color|Size|Style,441,7
PMTSEU,DTG | Premium Men T-shirt | Gildan 4100,dtg-premium-men-t-shirt-gildan-4100-pmtseu,https://printway.io/product/dtg-premium-men-t-shirt-gildan-4100-pmtseu,Men's Clothing,T-shirts,11.89,12.14,16.04,3,5,PL,Print&Logistic,Color|Size|Style,306,7
PSSTAU,DTG | Premium Short Sleeve T-shirt | AS Colour 5001,dtg-premium-short-sleeve-t-shirt-as-colour-5001-psstau,https://printway.io/product/dtg-premium-short-sleeve-t-shirt-as-colour-5001-psstau,Men's Clothing,T-shirts,10.78,11.46,16.46,3,5,AU,The Print Bar,Color|Size|Style,162,7
RLJS,DTG | Raglan Jersey | Gildan 5700,dtg-raglan-jersey-gildan-5700-rljs,https://printway.io/product/dtg-raglan-jersey-gildan-5700-rljs,Men's Clothing,T-shirts,10.95,11.45,19.45,3,5,US,Gearment,Color|Size|Style,294,6
UGHT,DTG | Unisex Garment-Dyed Heavyweight T-Shirt | Comfort Colors 1717,dtg-unisex-garment-dyed-heavyweight-t-shirt-comfort-colors-1717-ught,https://printway.io/product/dtg-unisex-garment-dyed-heavyweight-t-shirt-comfort-colors-1717-ught,Men's Clothing,T-shirts,10.98,11.28,18.63,3,5,US,Gearment,Color|Size|Style,504,10
USJT,DTG | Unisex Jersey Tee - Bella Canvas 3001,dtg-unisex-jersey-tee-bella-canvas-3001-usjt,https://printway.io/product/dtg-unisex-jersey-tee-bella-canvas-3001-usjt,Men's Clothing,T-shirts,9.1,9.6,18.4,3,5,US,Gearment|Swift POD,Color|Size|Style,1560,7
VNU,DTG | Unisex V-neck T-shirt | Gildan 64V00,dtg-unisex-v-neck-t-shirt-gildan-64v00-vnu,https://printway.io/product/dtg-unisex-v-neck-t-shirt-gildan-64v00-vnu,Men's Clothing,T-shirts,11.55,12.25,19.5,3,5,US,Gearment|Swift POD,Color|Size|Style,162,10
GUWTS26,DTG | Unisex Washed T-shirt | T2600,dtg-unisex-washed-t-shirt-t2600-guwts26,https://printway.io/product/dtg-unisex-washed-t-shirt-t2600-guwts26,Men's Clothing,T-shirts,7.95,8.45,11.95,3,5,US,Jo Custom,Color|Size|Style,192,9
EMBUT,Embroidered Unisex T-shirt,embroidered-unisex-t-shirt-embut,https://printway.io/product/embroidered-unisex-t-shirt-embut,Men's Clothing,T-shirts,11,11.5,13.5,3,5,VN,Đại Phát Embroidery,Color|Size|Style,1344,14
TT,AOP Unisex Tank Top,aop-unisex-tank-top-tt,https://printway.io/product/aop-unisex-tank-top-tt,Men's Clothing,Tank-tops,14.5,15.5,15.5,3,5,CN,Coco,Size,9,8
MTTUK,DTG | Men Tank Top | AWDis JT007,dtg-men-tank-top-awdis-jt007-mttuk,https://printway.io/product/dtg-men-tank-top-awdis-jt007-mttuk,Men's Clothing,Tank-tops,14.17,14.67,19.01,3,5,GB,Print Clever,Color|Size|Style,60,5
PMTT,DTG | Premium Tank | Bella + Canvas 3480,dtg-premium-tank-bella-canvas-3480-pmtt,https://printway.io/product/dtg-premium-tank-bella-canvas-3480-pmtt,Men's Clothing,Tank-tops,10.25,10.75,17.75,3,5,US,Gearment,Color|Size|Style,468,7
USTT,DTG | Unisex Tank | Gildan 5200,dtg-unisex-tank-gildan-5200-ustt,https://printway.io/product/dtg-unisex-tank-gildan-5200-ustt,Men's Clothing,Tank-tops,10.51,11.17,19,3,5,AU|US,Gearment|The Print Bar,Color|Size|Style,147,7
PD3,AOP Pocket Dress,aop-pocket-dress-pd3,https://printway.io/product/aop-pocket-dress-pd3,Women's Clothing,Dresses,19.5,20.5,20.5,3,5,CN,Coco|Hui Hong|PG Prints,Size,8,6
AOPCBS,All-Over Print Casual Bikini Set,all-over-print-casual-bikini-set-aopcbs,https://printway.io/product/all-over-print-casual-bikini-set-aopcbs,Women's Clothing,Swimwear,9.5,10,10,3,5,VN,HOGOTO POD,Size,7,9
AOPSB,All-Over Print String Bikini,all-over-print-string-bikini-aopsb,https://printway.io/product/all-over-print-string-bikini-aopsb,Women's Clothing,Swimwear,8.5,9,9,3,5,VN,HOGOTO POD,Size,9,8
WAOPHS,Women's All Over Print Hawaiian Shirt,womens-all-over-print-hawaiian-shirt-waophs,https://printway.io/product/womens-all-over-print-hawaiian-shirt-waophs,Women's Clothing,Swimwear,16,16.5,17.5,3,4,US,Artsadd,Size|Color,20,10
LG,AOP Legging,aop-legging-lg,https://printway.io/product/aop-legging-lg,Women's Clothing,Women's Bottoms,17,18,18,3,5,CN,Coco,Size,8,8
JS,AOP Women Rompers,aop-women-rompers-js,https://printway.io/product/aop-women-rompers-js,Women's Clothing,Women's Bottoms,19,20,20,3,5,CN,Coco,Size,7,8
WSP,AOP Women Sport Shorts,aop-women-sport-shorts-wsp,https://printway.io/product/aop-women-sport-shorts-wsp,Women's Clothing,Women's Bottoms,16.5,17.5,17.5,3,5,CN,Coco,Size,6,7
WHD,AOP Hoodie Dress,aop-hoodie-dress-whd,https://printway.io/product/aop-hoodie-dress-whd,Women's Clothing,Women's Hoodies,25.5,26.5,26.5,3,5,CN,Coco|PG Prints,Size,8,8
PCTBJ,All-Over Print Crop Top Baseball Jersey,all-over-print-crop-top-baseball-jersey-pctbj,https://printway.io/product/all-over-print-crop-top-baseball-jersey-pctbj,Women's Clothing,Women's Jersey,8,8.5,8.5,3,5,VN,Winfinity,Size,5,8
PCTFJ,All-Over Print Crop Top Football Jersey,all-over-print-crop-top-football-jersey-pctfj,https://printway.io/product/all-over-print-crop-top-football-jersey-pctfj,Women's Clothing,Women's Jersey,6.5,7,7.25,3,5,VN,Winfinity,Size,5,9
FUSST,DTF | Unisex Short Sleeve Tee | Bella Canvas 3001,dtf-unisex-short-sleeve-tee-bella-canvas-3001-fusst,https://printway.io/product/dtf-unisex-short-sleeve-tee-bella-canvas-3001-fusst,Women's Clothing,Women's T-shirts,8.75,8.95,18.7,2,3,US,Beeful|Flashship|Pentifine,Color|Size|Style,96,7
LDTS,DTG | Ladies T-shirt | Gildan 5000L,dtg-ladies-t-shirt-gildan-5000l-ldts,https://printway.io/product/dtg-ladies-t-shirt-gildan-5000l-ldts,Women's Clothing,Women's T-shirts,10.14,10.64,17.04,3,5,EU|US,Gearment|Print&Logistic|Swift POD,Color|Size|Style,450,6
PMLT,DTG | Premium Ladies Tee | Next Level 3900,dtg-premium-ladies-tee-next-level-3900-pmlt,https://printway.io/product/dtg-premium-ladies-tee-next-level-3900-pmlt,Women's Clothing,Women's T-shirts,8.81,9.5,16.5,3,5,US,Gearment|Swift POD,Color|Size|Style,378,7
PMWTS,DTG | Premium Women T-shirt | Bella +Canvas 6004,dtg-premium-women-t-shirt-bella-canvas-6004-pmwts,https://printway.io/product/dtg-premium-women-t-shirt-bella-canvas-6004-pmwts,Women's Clothing,Women's T-shirts,9.3,10.3,17.3,3,5,US,Swift POD,Color|Size|Style,855,6
PWTSEU,DTG | Premium Women T-shirt | Bella Canvas 6004,dtg-premium-women-t-shirt-bella-canvas-6004-pwtseu,https://printway.io/product/dtg-premium-women-t-shirt-bella-canvas-6004-pwtseu,Women's Clothing,Women's T-shirts,11.64,12.14,16.04,3,5,PL,Print&Logistic,Color|Size|Style,270,6
PWTSUK,DTG | Premium Women T-shirt | Gildan 4100L,dtg-premium-women-t-shirt-gildan-4100l-pwtsuk,https://printway.io/product/dtg-premium-women-t-shirt-gildan-4100l-pwtsuk,Women's Clothing,Women's T-shirts,12.78,13.28,18.78,3,5,GB,Print Clever,Color|Size|Style,45,8
WVNT,DTG | Women V-neck T-shirt | Gildan 5V00L,dtg-women-v-neck-t-shirt-gildan-5v00l-wvnt,https://printway.io/product/dtg-women-v-neck-t-shirt-gildan-5v00l-wvnt,Women's Clothing,Women's T-shirts,10.89,11.39,15.59,3,5,EU|US,Gearment|Print&Logistic,Color|Size|Style,342,6
CCTT,AOP Criss-Cross Tank Top,aop-criss-cross-tank-top-cctt,https://printway.io/product/aop-criss-cross-tank-top-cctt,Women's Clothing,Women's Tank-tops,16.5,17.5,17.5,3,5,CN,Coco,Size,8,6
FLTT,DTG | Women Flowy Tank | Bella + Canvas 8800,dtg-women-flowy-tank-bella-canvas-8800-fltt,https://printway.io/product/dtg-women-flowy-tank-bella-canvas-8800-fltt,Women's Clothing,Women's Tank-tops,13,13.5,21.5,3,5,US,Gearment|Swift POD,Color|Size|Style,252,7
WTTUK,DTG | Women Tank Top | AWDis JT015,dtg-women-tank-top-awdis-jt015-wttuk,https://printway.io/product/dtg-women-tank-top-awdis-jt015-wttuk,Women's Clothing,Women's Tank-tops,14.17,14.67,19.01,3,5,GB,Print Clever,Color|Size|Style,72,5
WTTEU,DTG | Women Tank Top | Gildan 64200L,dtg-women-tank-top-gildan-64200l-wtteu,https://printway.io/product/dtg-women-tank-top-gildan-64200l-wtteu,Women's Clothing,Women's Tank-tops,11.1,11.6,15.55,3,5,PL,Print&Logistic,Color|Size|Style,36,8
EBT,Embroidered Baby Tee,embroidered-baby-tee-ebt,https://printway.io/product/embroidered-baby-tee-ebt,Women's Clothing,Women's Tank-tops,10.5,11,12,3,5,VN,Đại Phát Embroidery,Color|Size|Style,672,15
AOPS,All-Over Print Socks,all-over-print-socks-aops,https://printway.io/product/all-over-print-socks-aops,,Accessories,9.69,10.19,10.19,5,7,CN,Relaxlines,Size,3,8
PDTH,Personalized Tablecloth,personalized-tablecloth-pdth,https://printway.io/product/personalized-tablecloth-pdth,,Home and Living,24.24,24.74,24.74,3,5,CN,Relaxlines,Size,1,8
AKGTL,AOP Kid Hooded Towel,aop-kid-hooded-towel-akgtl,https://printway.io/product/aop-kid-hooded-towel-akgtl,,Kid's Clothing,15.74,16.24,21.24,3,5,CN,Forudesigns,Size,4,9
PP,AOP Pajamas Pants,aop-pajamas-pants-pp,https://printway.io/product/aop-pajamas-pants-pp,,,17.3,18.3,18.3,3,5,CN,Hui Hong,Size|Style,12,7
PSS,AOP Pajamas Short Set,aop-pajamas-short-set-pss,https://printway.io/product/aop-pajamas-short-set-pss,,,20.25,21.25,21.25,3,5,CN,Hui Hong,Size,8,9
BWC,Bamboo Wireless Charger,bamboo-wireless-charger-bwc,https://printway.io/product/bamboo-wireless-charger-bwc,,,8.43,9.54,9.54,1,3,VN,Printway,Style,3,10
Z60,Black Adult Mesh Knit Sneakers,black-adult-mesh-knit-sneakers-z60,https://printway.io/product/black-adult-mesh-knit-sneakers-z60,,,35.5,36.5,36.5,5,7,CN,Forudesigns,Size,14,6
KZDP,Cotton Mask,cotton-mask-kzdp,https://printway.io/product/cotton-mask-kzdp,,,8.6,9.6,34.95,3,5,CN,Coco,Style,4,10
AMPG,Custom Shape 1-Layer Acrylic Magnetic Phone Grip,custom-shape-1-layer-acrylic-magnetic-phone-grip-ampg,https://printway.io/product/custom-shape-1-layer-acrylic-magnetic-phone-grip-ampg,,,,,3.95,1,3,VN,Printway,Size,3,8
2LAMPG,Custom Shape 2-Layer Acrylic Magnetic Phone Grip With Photo Clip,custom-shape-2-layer-acrylic-magnetic-phone-grip-with-photo-clip-2lampg,https://printway.io/product/custom-shape-2-layer-acrylic-magnetic-phone-grip-with-photo-clip-2lampg,,,5.49,5.99,5.99,1,3,VN,Printway,Size,1,9
ASMPG,Custom Shape 3-Layer Acrylic Shaker Magnetic Phone Grip,custom-shape-3-layer-acrylic-shaker-magnetic-phone-grip-asmpg,https://printway.io/product/custom-shape-3-layer-acrylic-shaker-magnetic-phone-grip-asmpg,,,5.49,5.99,5.99,1,3,VN,Printway,Size,1,8
WCT,DTG | Women Crop Tee | AS Colour 4062,dtg-women-crop-tee-as-colour-4062-wct,https://printway.io/product/dtg-women-crop-tee-as-colour-4062-wct,,,13.03,13.85,13.85,3,5,AU,The Print Bar,Color|Size,10,6
WTSUK,DTG | Women T-shirt | Gildan 64000L,dtg-women-t-shirt-gildan-64000l-wtsuk,https://printway.io/product/dtg-women-t-shirt-gildan-64000l-wtsuk,,,10.85,11.35,16.85,3,5,GB,Print Clever,Color|Size|Style,90,8
DFB,Double Frames Flower Shadow Box,double-frames-flower-shadow-box-dfb,https://printway.io/product/double-frames-flower-shadow-box-dfb,,,23,24,30,3,5,CN,Forudesigns,Size|Style|Color,48,7
EBP,Embroidered Patch,embroidered-patch-ebp,https://printway.io/product/embroidered-patch-ebp,,,5.65,5.95,23.95,3,5,VN,Nestprint,Size|Style,27,15
FMPAU,Framed Matted Poster,framed-matted-poster-fmpau,https://printway.io/product/framed-matted-poster-fmpau,,,20.6,21.1,23.83,3,5,AU,Prima,Size,3,11
GTBOG,Garden Tool Bag Organizer,garden-tool-bag-organizer-gtbog,https://printway.io/product/garden-tool-bag-organizer-gtbog,,,16.74,17.24,17.24,5,7,CN,Dogeprint,Size,1,9
GSK,Kid Graduation Stole,kid-graduation-stole-gsk,https://printway.io/product/kid-graduation-stole-gsk,,,10.24,10.74,10.74,5,7,CN,Dogeprint,Size,1,6
LGBT3,Leather Golf Bag Tag,leather-golf-bag-tag-lgbt3,https://printway.io/product/leather-golf-bag-tag-lgbt3,,,11.24,11.74,11.74,5,7,CN,Dogeprint,Color,2,8
LMEWT,Leather Magnetic Card Wallet,leather-magnetic-card-wallet-lmewt,https://printway.io/product/leather-magnetic-card-wallet-lmewt,,,11.74,12.24,12.24,5,7,CN,Dogeprint,Color,20,8
LWCP,Leather Wireless Charging Pad,leather-wireless-charging-pad-lwcp,https://printway.io/product/leather-wireless-charging-pad-lwcp,,,15,15.5,15.5,3,5,CN,Cjzesty,Color,5,8
MMC,Magnetic Mailbox Cover,magnetic-mailbox-cover-mmc,https://printway.io/product/magnetic-mailbox-cover-mmc,,,10.74,11.24,12.24,5,7,CN,Dogeprint,Size,2,9
PBL,Personalized Book Lamp,personalized-book-lamp-pbl,https://printway.io/product/personalized-book-lamp-pbl,,,24.49,25.49,27.49,5,7,CN,Relaxlines,Style,2,8
PEB,Personalized Embroidered Bunny,personalized-embroidered-bunny-peb,https://printway.io/product/personalized-embroidered-bunny-peb,,,17.24,17.74,25.24,5,7,CN,Dogeprint,Color|Size|Style,81,8
POSAU,Poster,poster-posau,https://printway.io/product/poster-posau,,,2.5,3,18.5,3,5,US|GB|AU,Gearment|Harrier|Pentifine|Prima,Size,25,7
